shop_id,menu_name,extender_menu,price
22,리얼숯불바베큐치킨피자- L(3인),스페셜피자,21000
22,리얼숯불바베큐치킨피자- XL(5인),스페셜피자,25000
22,더블베이컨체다피자- R(2인),스페셜피자,18000
22,더블베이컨체다피자- L(3인),스페셜피자,21000
22,더블베이컨체다피자- XL(5인),스페셜피자,25000
22,슈퍼콤비피자- R(2인),클래식피자,13000
22,슈퍼콤비피자- L(3인),클래식피자,16000
22,슈퍼콤비피자- XL(5인),클래식피자,20000
22,더쉬림프피자- R(2인),클래식피자,13000
22,더쉬림프피자- L(3인),클래식피자,16000
22,더쉬림프피자- XL(5인),클래식피자,20000
22,달큰고구메피자- R(2인),클래식피자,13000
22,달큰고구메피자- L(3인),클래식피자,16000
22,달큰고구메피자- XL(5인),클래식피자,20000
22,감재의진리피자- R(2인),클래식피자,13000
22,감재의진리피자- L(3인),클래식피자,16000
22,감재의진리피자- XL(5인),클래식피자,20000
22,직화불고기피자- R(2인),클래식피자,13000
22,직화불고기피자- L(3인),클래식피자,16000
22,직화불고기피자- XL(5인),클래식피자,20000
22,치즈페퍼로니피자- R(2인),클래식피자,13000
22,치즈페퍼로니피자- L(3인),클래식피자,16000
22,치즈페퍼로니피자- XL(5인),클래식피자,20000
22,치즈하와이언피자- R(2인),클래식피자,13000
22,치즈하와이언피자- L(3인),클래식피자,16000
22,치즈하와이언피자- XL(5인),클래식피자,20000
22,로제해물파스타,사이드메뉴,7700
22,스파게티(미트/토마토),사이드메뉴,5000
22,베이컨허브감자,사이드메뉴,3000
22,고구마치즈스틱(4조각),사이드메뉴,3000
22,핫윙(5조각),사이드메뉴,3000
22,머쉬룸 크림 스파게티,사이드메뉴,6500
22,수제피클추가,사이드메뉴,500
22,핫소스추가,사이드메뉴,100
22,갈릭소스추가,사이드메뉴,500
22,콜라500ML,음료,1000
22,콜라1.25L,음료,1500
22,매콤치즈불닭-L,신메뉴,21000
22,갈릭고르곤졸라-L,신메뉴,16000
23,콤비네이션피자R,피자,12900
23,콤비네이션피자L,피자,14900
23,콤비네이션피자XXXL,피자,20900
23,불고기피자R,피자,12900
23,불고기피자L,피자,14900
23,불고기피자XXXL,피자,20900
23,치즈피자R,피자,12900
23,치즈피자L,피자,14900
23,치즈피자XXXL,피자,20900
23,야채피자R,피자,12900
23,야채피자L,피자,14900
23,야채피자XXXL,피자,20900
23,페페로니피자R,피자,12900
23,페페로니피자L,피자,14900
23,페페로니피자XXXL,피자,20900
23,하와이언피자R,피자,12900
23,하와이언피자L,피자,14900
23,하와이언피자XXXL,피자,20900
23,베이컨체다치즈피자R,피자,12900
23,베이컨체다치즈피자L,피자,14900
23,베이컨체다치즈피자XXXL,피자,20900
23,수제고구마피자R,피자,13900
23,수제고구마피자L,피자,15900
23,수제고구마피자XXXL,피자,22900
23,포테이토피자R,피자,13900
23,포테이토피자L,피자,15900
23,포테이토피자XXXL,피자,22900
23,치킨바베큐피자R,피자,13900
23,치킨바베큐피자L,피자,15900
23,치킨바베큐피자XXXL,피자,22900
23,핫치킨피자R,피자,13900
23,핫치킨피자L,피자,15900
23,핫치킨피자XXXL,피자,22900
23,통마늘불고기피자R,피자,13900
23,통마늘불고기피자L,피자,15900
23,통마늘불고기피자XXXL,피자,22900
23,쉬림프피자R,피자,14900
23,쉬림프피자L,피자,16900
23,쉬림프피자XXXL,피자,24900
23,핫치킨쉬림프피자R,피자,14900
23,핫치킨쉬림프피자,피자,16900
23,핫치킨쉬림프피자XXXL,피자,24900
23,더블바베큐피자R,피자,14900
23,더블바베큐피자L,피자,16900
23,더블바베큐피자XXXL,피자,24900
23,쏘핫불고기피자R,피자,14900
23,쏘핫불고기피자L,피자,16900
23,치즈후라이피자R,피자,14900
23,치즈후라이피자L,피자,16900
23,스파이시도이치피자R,피자,14900
23,스파이시도이치피자L,피자,16900
23,스파이시도이치피자XXXL,피자,24900
23,베이컨쉬림프피자R,피자,15900
23,베이컨쉬림프피자L,피자,17900
23,베이컨쉬림프피자XXXL,피자,26900
23,훈제치킨(한마리),사이드메뉴,9900
23,치즈오븐스파게티,사이드메뉴,5000
23,고구마스파게티,사이드메뉴,5500
23,핫칠리스파게티,사이드메뉴,5500
23,치킨스파게티,사이드메뉴,5500
23,오지치즈 후라이,사이드메뉴,5000
23,버팔로윙(5조각),사이드메뉴,4000
23,치킨텐더(4조각),사이드메뉴,4000
23,치즈스틱(5조각),사이드메뉴,4000
23,코카콜라500mL,사이드메뉴,1300
23,코카콜라1.25L,사이드메뉴,1800
23,스프라이트500mL,사이드메뉴,1300
23,스프라이트1.25L,사이드메뉴,1800
23,수제갈릭소스,사이드메뉴,400
23,수제피클,사이드메뉴,500
23,오리지널,도우선택,0
23,치즈크러스트,도우선택,3000
23,크림치즈,도우선택,4000
23,골드,도우선택,4000
23,바이트,도우선택,5000
23,리치골드,도우선택,5000
23,소보로,도우선택,5000
23,콤비네이션,토핑선택,0
23,불고기,토핑선택,0
23,치즈,토핑선택,0
23,야채,토핑선택,0
23,페페로니,토핑선택,0
23,하와이언,토핑선택,0
23,베이컨체다치즈,토핑선택,0
23,수제고구마,토핑선택,1000
23,포테이토,토핑선택,1000
23,치킨바베큐,토핑선택,1000
23,핫치킨,토핑선택,1000
23,통마늘불고기,토핑선택,1000
23,쉬림프,토핑선택,2000
23,핫치킨쉬림프,토핑선택,2000
23,더블바베큐,토핑선택,2000
23,쏘핫불고기,토핑선택,2000
23,스파이시도이치,토핑선택,2000
23,베이컨쉬림프,토핑선택,3000
23,하프앤하프피자R,하프앤하프피자,13900
23,하프앤하프피자L,하프앤하프피자,15900
23,하프앤하프피자XXXL,하프앤하프피자,22900
23,오리지널피자R + 오리지널피자R,원플러스원피자,22900
23,오리지널피자L + 오리지널피자L,원플러스원피자,26900
23,오리지널피자R + 치즈오븐스파게티 + 체다웨지감자 + 치킨텐더 + 핫윙,스위트박스,24900
23,오리지널피자R + 훈제치킨 + 그릴소세지 + 크리스피포테이토,스위트박스,28900
23,세트1: 오리지널피자L + 오븐스파게티 + 콜라500mL,세트메뉴,18500
23,세트2: 오리지널피자L + 오븐스파게티 + 버팔로윙 + 콜라1.25L,세트메뉴,22000
23,세트3: 오리지널피자L + 오븐스파게티 + 훈제치킨 + 콜라1.25L,세트메뉴,27000
23,세트4: 오리지널피자L + 오븐스파게티 + 버팔로윙 + 훈제치킨 + 콜라1.25L,세트메뉴,31000
23,세트5: 오리지널피자R + 오븐스파게티 + 콜라500mL,세트메뉴,16500
23,세트6: 오리지널피자R + 오븐스파게티 + 버팔로윙 + 콜라1.25L,세트메뉴,20000
23,세트7: 오리지널피자R + 오븐스파게티 + 훈제치킨 + 콜라1.25L,세트메뉴,25000
23,세트8: 오리지널피자R + 오븐스파게티 + 버팔로윙 + 훈제치킨 + 콜라1.25L,세트메뉴,29000
23,세트9: 오리지널피자L + 오븐스파게티 + 콜라500mL,세트메뉴,24000
23,세트10: 오리지널피자R + 훈제치킨 + 콜라1.25L,세트메뉴,22000
24,제육덮밥+돈까스+캔콜라,세트,6500
24,오므라이스+돈까스+캔,세트,6500
24,김치볶음밥+돈까스+캔,세트,6500
24,오징어덮밥+돈까스+캔,세트,6500
24,새우볶음밥+돈까스+캔,세트,6500
24,고추잡채밥+돈까스+캔,세트,6500
24,쫄면+돈까스,세트,7000
24,우동+돈까스,세트,7000
24,비냉+돈까스,세트,7000
24,돈까스+생선까스+함박스테이크,세트,8000
24,돈까스+치킨까스+함박스테이크,세트,8000
24,돈까스+새우까스+함박스테이크,세트,8000
24,짬뽕+돈까스,세트,7000
24,칼국수+돈까스,세트,7000
24,수제비+돈까스,세트,7000
24,떡만두+돈까스,세트,7000
24,제육덮밥,밥류,5000
24,오므라이스,밥류,5000
24,김치볶음밥,밥류,5000
24,오징어덮밥,밥류,5000
24,새우볶음밥,밥류,5000
24,고추잡채밥,밥류,5000
24,김치제육덮밥,밥류,5500
24,제육돌솥,밥류,5500
24,치즈돌솥,밥류,5500
24,돌솥비빔밥,밥류,5500
24,소불고기돌솥,밥류,5500
24,불고기비빔밥,밥류,5500
24,뚝배기불고기,밥류,5500
24,짬뽕우동,밥류,5500
24,소고기순두부찌개,밥류,5500
24,해물순두부찌개,밥류,5500
24,해물짬뽕밥,밥류,6000
24,낙지덮밥,밥류,6000
25,김치찌개(2인)+제육볶음(1인),세트,16000
25,된장찌개(2인)+제육볶음(1인),세트,16000
25,순두부찌개(2인)+제육볶음(1인),세트,16000
25,부대찌개(2인)+제육볶음(1인),세트,18000
25,동태찌개(2인)+제육볶음(1인),세트,18000
25,부대찌개(2인),식사,12000
25,부대찌개(3인),식사,18000
25,부대찌개(4인),식사,24000
25,김치찌개(2인),식사,10000
25,김치찌개(3인),식사,15000
25,김치찌개(4인),식사,20000
25,참치찌개(2인),식사,10000
25,참치찌개(3인),식사,15000
25,참치찌개(4인),식사,20000
25,꽁치찌개(2인),식사,11000
25,꽁치찌개(3인),식사,16000
25,꽁치찌개(4인),식사,22000
25,된장찌개(2인),식사,10000
25,된장찌개(3인),식사,15000
25,된장찌개(4인),식사,20000
25,순두부찌개(2인),식사,10000
25,순두부찌개(3인),식사,15000
25,순두부찌개(4인),식사,20000
25,만두전골(2인),식사,11000
25,만두전골(3인),식사,16000
25,만두전골(4인),식사,22000
25,동태찌개(2인),식사,12000
25,동태찌개(3인),식사,18000
25,동태찌개(4인),식사,24000
25,오삼불고기(2인),식사,12000
25,오삼불고기(3인),식사,18000
25,오삼불고기(4인),식사,24000
25,제육볶음(2인),식사,12000
25,제육볶음(3인),식사,18000
25,제육볶음(4인),식사,24000
25,닭고추장불고기(2인),식사,12000
25,닭고추장불고기(3인),식사,18000
25,닭고추장불고기(4인),식사,24000
25,안동찜닭(중),식사,22000
25,안동찜닭(대),식사,30000
25,두부김치,식사,15000
25,닭도리탕(중),식사,20000
25,닭도리탕(대),식사,27000
25,김치떡닭도리탕(중),식사,22000
25,김치떡닭도리탕(대),식사,30000
25,낙지볶음소면(중),식사,20000
25,낙지볶음소면(대),식사,30000
25,두부전골(중),식사,19000
25,두부전골(대),식사,27000
25,버섯전골(중),식사,20000
25,버섯전골(대),식사,30000
25,제육비빔밥,식사,5000
25,열무비빔밥,식사,5000
25,낙지비빔밥,식사,6000
25,오징어비빔밥,식사,5000
26,카드배달주문시총가격에서1000원추가,비고,0
26,감자탕(대),찜탕,30000
26,감자탕(중),찜탕,25000
26,감자탕(소),찜탕,20000
26,아구찜(대),찜탕,30000
26,아구찜(중),찜탕,25000
26,아구찜(소),찜탕,20000
26,아구탕(대),찜탕,30000
26,아구탕(중),찜탕,25000
26,아구탕(소),찜탕,20000
26,닭도리탕(대),찜탕,30000
26,닭도리탕(중),찜탕,25000
26,닭도리탕(소),찜탕,20000
26,불낙전골1인,찜탕,9000
26,삼계탕,찜탕,10000
26,낙지볶음,찌개/조림,8000
26,뼈해장국,찌개/조림,5000
26,뚝배기불백,찌개/조림,5000
26,동태찌개,찌개/조림,5000
26,갈치조림,찌개/조림,5000
26,부대찌개,찌개/조림,5000
26,청국장,찌개/조림,4000
26,오징어볶음,찌개/조림,4000
26,제육볶음,찌개/조림,4000
26,돌솥비빔밥,찌개/조림,4000
26,김치찌개,찌개/조림,4000
26,된장찌개,찌개/조림,4000
26,순두부찌개,찌개/조림,4000
26,냉면,찌개/조림,4000
26,떡국,찌개/조림,4000
27,병천순대국,식사,6000
27,뼈해장국,식사,7000
27,우거지순대국,식사,7000
27,매운순대국,식사,7000
27,닭육계장,식사,6000
27,뚝배기불고기,식사,6000
27,반계탕,식사,7000
27,삼계탕,식사,12000
27,떡(만두)국 (밥포함),식사,6000
27,부대찌개(1인분),식사,6000
27,부대찌개(2인분),식사,14000
27,참치알밥,식사,5000
27,순대 한접시,식사,6000
27,머리고기수육,안주메뉴,15000
27,순대곱창볶음,안주메뉴,15000
27,오징어순대,안주메뉴,15000
27,술국,안주메뉴,12000
27,모듬순대,안주메뉴,15000
27,순대곱창전골,안주메뉴,28000
28,세트1:(김치볶음밥 or 김치참치덮밥)+돈가스+소우동,볶음밥세트,7000
28,세트2:(치킨데리야끼 or 해물볶음밥 or 새우볶음밥)+돈가스+소우동,볶음밥세트,8000
28,원정대A세트:돈가스+치킨가스+소우동,돈가스세트,8000
28,원정대B세트:돈가스+생선가스+소우동,돈가스세트,8000
28,원정대C세트:돈가스+함박스텍+소우동,돈가스세트,8000
28,원정대D세트:치킨가스+생선가스+소우동,돈가스세트,8000
28,원정대E세트:생선가스+함박스텍+소우동,돈가스세트,8000
28,원정대F세트:치킨가스+함박스텍+소우동,돈가스세트,8000
28,모듬가스:돈가스+치킨가스+생선가스+함박스텍+새우가스,돈가스세트,13000
28,새우가스추가,돈가스세트추가,2000
28,어린이돈가스,돈가스및함박스텍,4500
28,원정대돈가스,돈가스및함박스텍,6500
28,카레돈가스,돈가스및함박스텍,7000
28,치킨가스,돈가스및함박스텍,7000
28,돈가스정식,돈가스및함박스텍,7000
28,생선가스,돈가스및함박스텍,7000
28,베이컨돈가스,돈가스및함박스텍,7000
28,함박스텍,돈가스및함박스텍,7000
28,새우가스,돈가스및함박스텍,7500
28,치즈돈가스,돈가스및함박스텍,7500
28,스페셜정식:돈가스+생선+함박+새우,돈가스및함박스텍,7500
28,매운돈가스,돈가스및함박스텍,7000
28,카레라이스,볶음밥및덮밥,5500
28,참치김치덮밥,볶음밥및덮밥,5500
28,김치카레돈가스덮밥,볶음밥및덮밥,7000
28,새우볶음밥,볶음밥및덮밥,6000
28,제육덮밥,볶음밥및덮밥,6000
28,김치볶음밥,볶음밥및덮밥,5500
28,해물볶음밥,볶음밥및덮밥,6500
28,오징어덮밥,볶음밥및덮밥,6500
28,치킨데리야끼볶음밥,볶음밥및덮밥,6500
28,우동,우동류,3000
28,김치우동,우동류,4000
28,새우튀김우동,우동류,5000
28,돈가스튀김우동,우동류,5000
28,모듬우동(새우+김치+돈가스),우동류,5500
28,냉모밀,우동류,5500
28,냉모밀정식,우동류,8000
28,소우동(타메뉴와 함께 주문시 배달가능),우동류,1500
28,콜라,음료,1000
28,사이다,음료,1000
29,안동찜닭(중),찜닭,25000
29,안동찜닭(소),찜닭,17000
29,고추장찜닭(대),찜닭,34000
29,고추장찜닭(중),찜닭,25000
29,고추장찜닭(소),찜닭,17000
29,순살안동찜닭(대),찜닭,34000
29,순살안동찜닭(중),찜닭,25000
29,순살안동찜닭(소),찜닭,17000
29,순살고추장찜닭(대),찜닭,34000
29,순살고추장찜닭(중),찜닭,25000
29,순살고추장찜닭(소),찜닭,17000
29,치즈찜닭안동맛(대),찜닭,37000
29,치즈찜닭안동맛(중),찜닭,28000
29,치즈찜닭안동맛(소),찜닭,20000
29,치즈찜닭고추장맛(대),찜닭,37000
29,치즈찜닭고추장맛(중),찜닭,28000
29,치즈찜닭고추장맛(소),찜닭,20000
29,만두,추가메뉴,2000
29,당면,추가메뉴,2000
29,치즈떡,추가메뉴,2000
29,공기밥,추가메뉴,1000
29,음료수500ml,음료,1000
29,음료수1.2L,음료,2000
30,원조김밥,김밥류,2000
30,고추김밥,김밥류,3000
30,참치김밥,김밥류,3000
30,김치김밥,김밥류,3000
30,치즈김밥,김밥류,3000
30,소고기김밥,김밥류,3500
30,계란말이김밥,김밥류,3500
30,누드김밥,김밥류,3500
30,모듬김밥,김밥류,3500
30,샐러드김밥,김밥류,3500
30,라면,분식류,3000
30,떡라면,분식류,3500
30,치즈라면,분식류,3500
30,햄라면,분식류,3500
30,만두라면,분식류,3500
30,김치라면,분식류,3500
30,짬뽕라면,분식류,3500
30,라제비,분식류,4000
30,우동,분식류,4500
30,김치우동,분식류,4500
30,떡볶이,분식류,4000
30,라볶이,분식류,4000
30,치즈떡볶이,분식류,4500
30,특라볶이(라면+떡+만두+치즈),분식류,5000
30,오뎅,분식류,4000
30,손수제비,분식류,4500
30,칼국수,분식류,4500
30,떡국,분식류,4500
30,떡만두국,분식류,5000
30,만두국,분식류,4500
30,고기만두,분식류,4000
30,김치만두,분식류,4000
30,물만두,분식류,4000
30,잔치국수,분식류,4500
30,비빔국수,분식류,4500
30,콩국수,분식류,5000
30,물냉면,분식류,5000
30,비빔냉면,분식류,5000
30,쫄면,분식류,4500
30,특쫄볶이(쫄면+떡+만두+치즈),분식류,5000
30,돈까스,돈까스류,6000
30,카레돈까스,돈까스류,6000
30,고구마돈까스,돈까스류,6500
30,치즈돈까스,돈까스류,6500
30,치킨까스,돈까스류,6500
30,스페셜정식(돈까스+김밥+쫄면+주먹밥),돈까스류,8000
30,추억의도시락,식사류,5000
30,오므라이스,식사류,5500
30,카레라이스,식사류,5500
30,김치볶음밥,식사류,5500
30,김치덮밥,식사류,5500
30,오징어덮밥,식사류,6000
30,제육덮밥,식사류,5500
30,참치덮밥,식사류,5500
30,불고기덮밥,식사류,6000
30,낙지덮밥,식사류,6000
30,새우볶음밥,식사류,6000
30,비빔밥,식사류,5500
30,돌솥비빔밥,식사류,6000
30,돌솥알밥,식사류,6000
30,고등어김치조림,식사류,6500
30,꽁치김치조림,식사류,6500
30,김치찌개,식사류,5500
30,참치찌개,식사류,5500
30,된장찌개,식사류,5500
30,순두부찌개,식사류,5500
30,부대찌개,식사류,6000
30,육개장,식사류,6000
30,갈비탕,식사류,6000
30,내장탕,식사류,6000
30,설렁탕,식사류,6000
30,양평해장국,식사류,6000
30,다슬기해장국,식사류,6000
30,뼈다귀해장국,식사류,6000
30,소고기국밥,식사류,6000
30,양푼비빔밥(2인분+된장찌개),식사류,11000
30,양푼김치찌개(2인분+공기밥),식사류,11000
30,돈까스+라면+김밥,세트메뉴,10000
30,치즈돈까스+치즈라면+김밥,세트메뉴,11000
30,오므라이스+라볶이+김밥,세트메뉴,10000
30,추억의도시락+라볶이+김밥,세트메뉴,10000
31,비빔밥,식사류,5500
31,제육덮밥,식사류,5500
31,오징어덮밥,식사류,5500
31,카레덮밥,식사류,5500
31,참지김치볶음밥,식사류,5500
31,김치찌개,식사류,5500
31,된장찌개,식사류,5500
31,청국장,식사류,5500
31,돼지불고기,식사류,6000
31,오삼불고기,식사류,6000
31,소불고기,식사류,6000
31,갈비탕(겨울메뉴),식사류,6000
31,쭈불이,식사류,7000
31,라면,면류,3000
31,우동,면류,3000
31,치즈라면,면류,3500
31,떡라면,면류,4000
31,만두라면,면류,4000
31,라볶이,면류,4500
31,우동볶이,면류,4500
31,쫄볶이,면류,5000
31,쫄면,면류,5000
31,비빔국수,면류,5000
31,떡만두국,면류,5000
31,손칼국수,면류,5000
31,매운 라+우동,면류,5500
31,냉면,면류,5500
31,냉면+갈비(여름메뉴),면류,6500
31,흑미 야채김밥,흑미김밥,2000
31,흑미 김치김밥,흑미김밥,2500
31,흑미 매운고추김밥,흑미김밥,3500
31,흑미 참치김밥,흑미김밥,3500
31,흑미 치즈김밥,흑미김밥,3500
31,흑미 쇠고기김밥,흑미김밥,3500
31,흑미 제육김밥,흑미김밥,4000
31,흑미 날치알김밥,흑미김밥,4000
31,흑미 참치김밥,흑미김밥,4000
31,흑미 쇠고기치즈김밥,흑미김밥,4000
31,흑미 모듬김밥,흑미김밥,4500
31,흑미 참치주먹밥,흑미주먹밥(계란말이 추가시 + 1500),2000
31,흑미 쇠고기주먹밥,흑미주먹밥(계란말이 추가시 + 1500),2000
31,흑미 김치주먹밥,흑미주먹밥(계란말이 추가시 + 1500),2500
31,흑미 제육주먹밥,흑미주먹밥(계란말이 추가시 + 1500),3500
31,흑미 계란말이주먹밥(참치or쇠고기),흑미주먹밥(계란말이 추가시 + 1500),3500
31,흑미 매운고추주먹밥(참치or쇠고기),흑미주먹밥(계란말이 추가시 + 1500),3500
31,흑미 참치치즈주먹밥,흑미주먹밥(계란말이 추가시 + 1500),3500
31,흑미 쇠고기치즈주먹밥,흑미주먹밥(계란말이 추가시 + 1500),3500
31,흑미 비빔참치주먹밥,흑미주먹밥(계란말이 추가시 + 1500),4000
31,흑미 비빔쇠고기주먹밥,흑미주먹밥(계란말이 추가시 + 1500),4000
31,흑미 비빔참치치즈주먹밥,흑미주먹밥(계란말이 추가시 + 1500),4500
31,흑미 비빔쇠고기치즈주먹밥,흑미주먹밥(계란말이 추가시 + 1500),4500
31,"""기본사리:떡,라,오,쫄,야끼,계란""",즉석떡볶이,0
31,사리추가 각각 1000원,즉석떡볶이,1000
31,소(2인분),즉석떡볶이,9000
31,중(3-4인분),즉석떡볶이,13500
31,대(4인분이상),즉석떡볶이,18000
31,만두1인분(10개),즉석떡볶이,4000
31,오뎅1인분 (겨울메뉴,즉석떡볶이,2500
31,라면+김밥or주먹밥,세트,4500
31,우동+김밥or주먹밥,세트,4500
31,치즈라면+김밥or주먹밥,세트,5000
31,만두라면+김밥or주먹밥,세트,5500
31,떡라면+김밥or주먹밥,세트,5500
31,만두+김밥or주먹밥,세트,5500
31,라면+참치김밥or치즈김밥,세트,6000
31,라볶이+김밥or주먹밥,세트,6000
31,떡라면+참치김밥or치즈김밥,세트,7000
31,라볶이+참치김밥or치즈김밥,세트,7500
32,수육국밥,식사류,6900
32,수육국밥(특),식사류,8000
32,순대국밥,식사류,6900
32,순대국밥(특),식사류,8000
32,얼큰국밥,식사류,6900
32,얼큰국밥(특),식사류,8000
32,직화물냉면,식사류,6500
32,직화비빔냉면,식사류,6500
32,명태회냉면,식사류,7000
32,수육백반정식(2인이상주문가능),식사류,10000
32,직화구이정식(2인이상주문가능),식사류,10000
32,얼큰술국,요리류,15000
32,수육보쌈(중),요리류,25000
32,수육보쌈(대),요리류,33000
32,수육전골(중),요리류,18000
32,수육전공(대),요리류,23000
32,족발냉채,요리류,20000
32,철판바베큐,요리류,15000
33,뼈해장국,메뉴,6500
33,비빔냉면,메뉴,5000
33,물냉면,메뉴,5000
34,세트1(떡1+오뎅2+만두1+쿨피스1),세트,8000
34,세트2(떡1+오뎅1+만두1+김말이1+잡채말이1+쿨피스1),세트,9500
34,세트3(떡2+오뎅1+만두1+김말이1+잡채말이1+쿨피스1),세트,12500
34,세트4(떡2+오뎅2+만두1+김말이1+잡채말이1+쿨피스1),세트,13500
34,세트5(떡2+오뎅2+만두2+김말이1+잡채말이1+쿨피스1),세트,15000
34,패밀리원세트(떡2+오뎅2+만두2+김말이2+잡채말이2+쿨피스1),세트,17500
34,패밀리투세트(떡1+치떡1+오뎅2+만두2+김말이2+잡채말이2+쿨피스1),세트,18500
34,떡볶이(순한or중간or매운),떡볶이,2500
34,치즈떡볶이(순한or중간or매운),떡볶이,3500
34,오뎅튀김(6개),토핑,1500
34,만두튀김(5개),토핑,1500
34,김말이튀김(3개),토핑,1500
34,잡채말이튀김(3개),토핑,1500
34,치즈스틱(3개),토핑,2000
34,삶은계란(2개),토핑,1000
34,치즈토핑,토핑,1000
34,신전김밥,김밥,2000
34,치즈김밥,김밥,2500
34,참치마요컵밥,김밥,3000
34,팥빙수,음료,4000
34,쿨피스,음료,1500
35,"""해물,카레,짜장떡볶이중1개선택/튀김1인분/주먹밥""",세트,17000
35,닭발(뼈있는또는뼈없는)+튀김1인분+주먹밥,세트,19000
35,오돌뼈+튀김1인분+주먹밥,세트,18000
35,해물떡볶이,떡볶이,13000
35,해물카레떡볶이,떡볶이,14000
35,해물짜장떡볶이,떡볶이,14000
35,"""수제튀김1인분(고기,김말이,야채,오징어,고구마,새우,계란중5개선택)""",사리,4000
35,라면사리,사리,1000
35,오뎅사리,사리,1000
35,치즈추가,사리,1000
35,쫄면사리,사리,2000
35,우동사리,사리,2000
35,주먹밥,사리,3000
35,쿨피스,음료,1500
35,사이다/콜라,음료,1000
35,뼈있는국물닭발(2인분),기타,15000
35,뼈없는국물 닭발,기타,14000
35,닭볶음탕(1마리),기타,22000
35,오돌뼈(2인분),기타,14000
36,엽기세트A(엽떡or엽오+모듬튀김+계란or메추리알+쿨피스450ml),세트,17000
36,엽기세트B(엽떡or엽오+모듬튀김+주먹김밥+계란or메추리알+쿨피스450ml),세트,19000
36,엽기세트C(엽떡or엽오+모듬튀김+주먹김밥+당면+계란or메추리알+쿨피스450ml,세트,21000
36,엽기떡볶이,엽떡,14000
36,엽기오뎅,엽떡,14000
36,엽기닭도리,엽떡,24000
36,참숯통닭발,참숯메뉴,14000
36,참숯뼈없는닭발,참숯메뉴,15000
36,국물닭발,참숯메뉴,15000
36,야채볶음닭발,참숯메뉴,15000
36,참숯닭날개,참숯메뉴,14000
36,불똥집,참숯메뉴,14000
36,오돌뼈,참숯메뉴,14000
36,돼지석쇠불고기,참숯메뉴,14000
36,주먹김밥,사이드메뉴,2000
36,누룽지탕,사이드메뉴,5000
36,계란야채죽,사이드메뉴,5000
36,오뎅탕,사이드메뉴,10000
36,치즈,토핑,3000
36,당면,토핑,2000
36,햄,토핑,1000
36,계란,토핑,1000
36,메추리알,토핑,1000
36,"""떡,오뎅사리추가""",토핑,1000
36,튀김만두(4개),토핑,2000
36,김말이튀김(3개),토핑,2000
36,야채튀김(1개),토핑,1000
36,순대(300g),토핑,3000
36,모듬튀김(야채튀김1+김말일1+만두2),토핑,2000
36,쿨피스450ml,음료,1000
37,1.(웁스떡볶이or웁스오뎅택1)+튀김만두+주먹김밥,세트,16000
37,2.(웁스떡볶이or웁스오뎅택1)+(튀김만두or주먹김밥택1)+쿨피스,세트,16000
37,3.(국물닭발or참숯닭발택1)+주먹김밥+쿨피스,세트,17000
37,웁스떡볶이(떡+오뎅+햄+치즈+계란찜),기본매뉴,13000
37,웁스오뎅(오뎅+떡+햄+치즈+계란찜),기본매뉴,13000
37,웁스닭도리,기본매뉴,22000
37,참숯닭발(참숯통닭발/참숯뼈없는닭발),기본매뉴,14000
37,국물닭발,기본매뉴,14000
37,누룽지탕,기본매뉴,5000
37,계란찜추가,추가,2000
37,떡추가,추가,1000
37,오뎅추가,추가,1000
37,햄추가,추가,1000
37,계란/메추리알,추가,1000
37,주먹김밥,추가,2000
37,튀김만두,추가,2000
37,당면,추가,2000
37,치즈,추가,3000
37,쿨피스,음료,2000
37,콜라,음료,2000
37,소주/맥주,음료,3000
37,4. (웁스짜장or사천떡볶이+튀김만두+주먹김밥),세트,16000
37,5.?(웁스짜장or사천떡볶이+튀김만두or주먹김밥+쿨피스),세트,16000
37,웁스짜장or사천떡볶이(떡+오뎅+햄+치즈+계란찜),기본매뉴,13000
38,카모메 무스비,오니기리,1200
38,참치 마요네즈,오니기리,1800
38,크레미 샐러리,오니기리,1900
38,치즈 날치알,오니기리,1900
38,고추장 불고기,오니기리,2000
38,김치 참치,오니기리,2000
38,김치 베이컨,오니기리,2000
38,매콤 멸치,오니기리,2100
38,달콤견과 며치,오니기리,2100
38,데리아끼 치킨,오니기리,2200
38,불고기,오니기리,2200
38,불닭,오니기리,2200
38,구운 명란,오니기리,2400
38,구운 연어,오니기리,2500
38,구운 스팸,오니기리,2500
38,1.크래미샐러리+구운명란,Mix 오니기리 (주문시 번호로),2700
38,2.불닭+구운명란,Mix 오니기리 (주문시 번호로),2700
38,3.불닭+스팸,Mix 오니기리 (주문시 번호로),2700
38,4.참치마요네즈+고추장불고기,Mix 오니기리 (주문시 번호로),2700
38,5.스팸+김치참치,Mix 오니기리 (주문시 번호로),2700
38,6.참치마요네즈+불닭,Mix 오니기리 (주문시 번호로),2700
38,7.치즈날치알+참치마요네즈,Mix 오니기리 (주문시 번호로),2700
38,8.매콤멸치+스팸,Mix 오니기리 (주문시 번호로),2700
38,카모메세트(카모메우동+Mix오니기리1),Set,6000
38,싱글세트(Noodle중 택1+Mix오니기리1),Set,8300
38,스페셜세트(Noodle중 택1+Mix오니기리2),Set,10600
38,커플세트(Noodle중 택1+Mix오니기리2+샐러드),Set,13000
38,카모메 우동,Noodle,4000
38,오뎅 우동,Noodle,6000
38,샐러드 우동,Noodle,6000
38,홍 우동,Noodle,6000
38,볶음 우동,Noodle,6000
